Format Version,1.23,Take Name,Take 2020-10-13 01.30.33 PM,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2020-10-13 01.30.34.331 PM,Total Frames in Take,5923,Total Exported Frames,5923,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000
,ID,"C3530","C3530","C3530"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
3520,9.777778,1.594401,0.303832,2.136446
3521,9.780556,1.586191,0.300435,2.132702
3522,9.783333,1.577947,0.297087,2.128969
3523,9.786111,1.569728,0.293736,2.125193
3524,9.788889,1.561210,0.290174,2.121411
3525,9.791667,1.552701,0.286711,2.117353
3526,9.794444,1.544487,0.283386,2.113330
3527,9.797222,1.536073,0.280077,2.109191
3528,9.800000,1.527825,0.276731,2.105048
3529,9.802778,1.519659,0.273760,2.100853
3530,9.805556,1.511485,0.270331,2.096542
3531,9.808333,1.503096,0.267068,2.092077
3532,9.811111,1.494857,0.263715,2.087552
3533,9.813889,1.486135,0.259574,2.082825
3534,9.816667,1.478115,0.255666,2.078253
3535,9.819444,1.469343,0.253541,2.072179
3536,9.822222,1.461145,0.250321,2.067240
3537,9.825000,1.452945,0.246010,2.063487
3538,9.827778,1.444704,0.242780,2.058216
3539,9.830556,1.436336,0.239062,2.053107
3540,9.833333,1.427805,0.235956,2.047678
3541,9.836111,1.419496,0.232606,2.042359
3542,9.838889,1.411190,0.229169,2.036824
3543,9.841667,1.402887,0.225863,2.031317
3544,9.844444,1.394574,0.222532,2.025677
3545,9.847222,1.386374,0.219304,2.020107
3546,9.850000,1.377687,0.216295,2.014528
3547,9.852778,1.370273,0.212358,2.008564
3548,9.855556,1.361371,0.209875,2.003008
3549,9.858333,1.353243,0.206553,1.997167
3550,9.861111,1.345150,0.203253,1.991175
3551,9.863889,1.337101,0.199850,1.985090
3552,9.866667,1.329698,0.196305,1.978591
3553,9.869444,1.321641,0.192970,1.972410
3554,9.872222,1.313563,0.189631,1.966185
3555,9.875000,1.305466,0.186303,1.959955
3556,9.877778,1.297385,0.183019,1.953637
3557,9.880556,1.288971,0.179462,1.947339
3558,9.883333,1.280794,0.176118,1.940886
3559,9.886111,1.272491,0.172894,1.934426
3560,9.888889,1.264278,0.169553,1.927906
3561,9.891667,1.256213,0.166610,1.921356
3562,9.894444,1.248040,0.163264,1.914626
3563,9.897222,1.239922,0.159952,1.907813
3564,9.900000,1.231692,0.156612,1.900866
3565,9.902778,1.223474,0.153371,1.893855
3566,9.905556,1.215213,0.150166,1.886732
3567,9.908333,1.206560,0.146321,1.879422
3568,9.911111,1.197923,0.143928,1.872981
3569,9.913889,1.190542,0.139132,1.864985
3570,9.916667,1.182258,0.135898,1.857536
3571,9.919444,1.173450,0.133462,1.849803
3572,9.922222,1.165338,0.129986,1.842232
3573,9.925000,1.157140,0.126599,1.834604
3574,9.927778,1.148980,0.123159,1.826790
3575,9.930556,1.140819,0.119863,1.818901
3576,9.933333,1.132395,0.116891,1.811175
3577,9.936111,1.124508,0.113433,1.802968
3578,9.938889,1.116341,0.110325,1.795025
3579,9.941667,1.108175,0.107077,1.786942
3580,9.944444,1.100076,0.103926,1.778809
3581,9.947222,1.092007,0.100640,1.770558
3582,9.950000,1.083948,0.097422,1.762273
3583,9.952778,1.075981,0.094110,1.753818
3584,9.955556,1.068135,0.090703,1.745239
3585,9.958333,1.060532,0.087469,1.736346
3586,9.961111,1.052611,0.084221,1.727804
3587,9.963889,1.044736,0.080839,1.719130
3588,9.966667,1.036743,0.077561,1.710465
3589,9.969444,1.028819,0.074293,1.701751
3590,9.972222,1.020887,0.071073,1.693026
3591,9.975000,1.012707,0.067215,1.684122
3592,9.977778,1.004881,0.064430,1.675346
3593,9.980556,0.996601,0.060670,1.666321
3594,9.983333,0.988853,0.057731,1.657311
3595,9.986111,0.980743,0.054505,1.648214
3596,9.988889,0.972701,0.051194,1.639056
3597,9.991667,0.964239,0.047573,1.629591
3598,9.994444,0.956105,0.044380,1.620089
3599,9.997222,0.947896,0.041252,1.610546
3600,10.000000,0.939640,0.038267,1.600838
3601,10.002778,0.931393,0.035335,1.591060
3602,10.005556,0.923312,0.032101,1.581316
3603,10.008333,0.915147,0.028912,1.571500
3604,10.011111,0.907144,0.025542,1.561625
3605,10.013889,0.899102,0.022266,1.551705
3606,10.016667,0.891141,0.018914,1.541640
3607,10.019444,0.883257,0.015396,1.531490
3608,10.022222,0.875221,0.012128,1.521333
3609,10.025000,0.866881,0.009268,1.511113
3610,10.027778,0.859212,0.005832,1.500619
3611,10.030556,0.851096,0.002741,1.490269
3612,10.033333,0.843013,-0.000404,1.479780
3613,10.036111,0.835041,-0.003500,1.469365
3614,10.038889,0.826993,-0.006638,1.458824
3615,10.041667,0.819147,-0.010068,1.447978
3616,10.044444,0.811345,-0.013318,1.437221
3617,10.047222,0.803618,-0.016648,1.426262
3618,10.050000,0.795949,-0.020057,1.415094
3619,10.052778,0.788194,-0.023313,1.404091
3620,10.055556,0.780355,-0.026598,1.393057
3621,10.058333,0.772573,-0.029741,1.381926
3622,10.061111,0.764810,-0.033068,1.370777
3623,10.063889,0.757054,-0.036366,1.359611
3624,10.066667,0.749184,-0.039487,1.348464
3625,10.069444,0.741397,-0.042777,1.337210
3626,10.072222,0.733480,-0.045999,1.325823
3627,10.075000,0.725854,-0.048981,1.314637
3628,10.077778,0.717989,-0.052363,1.303100
3629,10.080556,0.710083,-0.055557,1.291603
3630,10.083333,0.701912,-0.058671,1.279854
3631,10.086111,0.693996,-0.061948,1.268078
3632,10.088889,0.685543,-0.065083,1.255953
3633,10.091667,0.677290,-0.067901,1.243803
3634,10.094444,0.669215,-0.070789,1.231659
3635,10.097222,0.661430,-0.073677,1.219273
3636,10.100000,0.653350,-0.077057,1.207361
3637,10.102778,0.645612,-0.080433,1.195130
3638,10.105556,0.637897,-0.083692,1.182884
3639,10.108333,0.629799,-0.087016,1.170516
3640,10.111111,0.622246,-0.090463,1.158152
3641,10.113889,0.614443,-0.093682,1.145805
3642,10.116667,0.606731,-0.096981,1.133085
3643,10.119444,0.599028,-0.100068,1.120537
3644,10.122222,0.590804,-0.103068,1.107666
3645,10.125000,0.582837,-0.106174,1.095087
3646,10.127778,0.574714,-0.109346,1.082024
3647,10.130556,0.566700,-0.112398,1.069381
3648,10.133333,0.558589,-0.115720,1.056124
3649,10.136111,0.550501,-0.118869,1.042888
3650,10.138889,0.543229,-0.122114,1.029569
3651,10.141667,0.535905,-0.125473,1.015996
3652,10.144444,0.528564,-0.128748,1.002553
3653,10.147222,0.520792,-0.131903,0.989137
3654,10.150000,0.513329,-0.135107,0.975802
3655,10.152778,0.505601,-0.138258,0.962389
3656,10.155556,0.497795,-0.141297,0.948923
3657,10.158333,0.490448,-0.144490,0.935442
3658,10.161111,0.482593,-0.147843,0.921837
3659,10.163889,0.474532,-0.150998,0.908218
3660,10.166667,0.466623,-0.154193,0.894618
3661,10.169444,0.459066,-0.157591,0.880802
3662,10.172222,0.450926,-0.160684,0.866771
3663,10.175000,0.442794,-0.163731,0.852716
3664,10.177778,0.434899,-0.166949,0.838529
3665,10.180556,0.426253,-0.169826,0.824324
3666,10.183333,0.418564,-0.172916,0.810088
3667,10.186111,0.410052,-0.175593,0.794843
3668,10.188889,0.402177,-0.178749,0.780407
3669,10.191667,0.394337,-0.181966,0.765817
3670,10.194444,0.386714,-0.185182,0.751322
3671,10.197222,0.379213,-0.188434,0.736750
3672,10.200000,0.371716,-0.191678,0.722081
3673,10.202778,0.365169,-0.194665,0.707819
3674,10.205556,0.357001,-0.198103,0.692889
3675,10.208333,0.349621,-0.201191,0.678036
3676,10.211111,,,
3677,10.213889,,,
3678,10.216667,,,
3679,10.219444,0.318433,-0.213472,0.617858
3680,10.222222,,,
3681,10.225000,0.302536,-0.219695,0.587244
3682,10.227778,,,
3683,10.230556,,,
3684,10.233333,,,
3685,10.236111,,,
3686,10.238889,,,
3687,10.241667,,,
3688,10.244444,,,
3689,10.247222,,,
3690,10.250000,,,
3691,10.252778,,,
3692,10.255556,,,
3693,10.258333,,,
3694,10.261111,,,
3695,10.263889,,,
3696,10.266667,,,
3697,10.269444,,,
3698,10.272222,,,
3699,10.275000,,,
3700,10.277778,,,
3701,10.280556,,,
3702,10.283333,,,
3703,10.286111,,,
3704,10.288889,,,
3705,10.291667,,,
3706,10.294444,,,
3707,10.297222,,,
3708,10.300000,,,
3709,10.302778,,,
3710,10.305556,,,
3711,10.308333,,,
3712,10.311111,,,
3713,10.313889,,,
3714,10.316667,,,
3715,10.319444,,,
3716,10.322222,,,
3717,10.325000,,,
3718,10.327778,,,
3719,10.330556,,,
3720,10.333333,,,
3721,10.336111,,,
3722,10.338889,,,
3723,10.341667,,,
3724,10.344444,,,
3725,10.347222,,,
3726,10.350000,,,
3727,10.352778,,,
3728,10.355556,,,
3729,10.358333,,,
3730,10.361111,,,
3731,10.363889,,,
3732,10.366667,,,
3733,10.369444,,,
3734,10.372222,,,
3735,10.375000,,,
3736,10.377778,,,
3737,10.380556,,,
3738,10.383333,,,
3739,10.386111,,,
3740,10.388889,,,
3741,10.391667,,,
3742,10.394444,,,
3743,10.397222,,,
3744,10.400000,,,
3745,10.402778,,,
3746,10.405556,,,
3747,10.408333,,,
3748,10.411111,,,
3749,10.413889,,,
3750,10.416667,,,
3751,10.419444,,,
3752,10.422222,,,
3753,10.425000,,,
3754,10.427778,,,
3755,10.430556,,,
3756,10.433333,,,
3757,10.436111,,,
3758,10.438889,,,
3759,10.441667,,,
3760,10.444444,,,
3761,10.447222,,,
3762,10.450000,,,
3763,10.452778,,,
3764,10.455556,,,
3765,10.458333,,,
3766,10.461111,,,
3767,10.463889,,,
3768,10.466667,,,
3769,10.469444,,,
3770,10.472222,,,
3771,10.475000,,,
3772,10.477778,,,
3773,10.480556,,,
3774,10.483333,,,
3775,10.486111,,,
3776,10.488889,,,
3777,10.491667,,,
3778,10.494444,,,
3779,10.497222,,,
3780,10.500000,,,
3781,10.502778,,,
3782,10.505556,,,
3783,10.508333,,,
3784,10.511111,,,
3785,10.513889,,,
3786,10.516667,,,
3787,10.519444,,,
3788,10.522222,,,
3789,10.525000,,,
3790,10.527778,,,
3791,10.530556,,,
3792,10.533333,,,
3793,10.536111,,,
3794,10.538889,,,
3795,10.541667,,,
3796,10.544444,,,
3797,10.547222,,,
3798,10.550000,,,
3799,10.552778,,,
3800,10.555556,,,
3801,10.558333,,,
3802,10.561111,,,
3803,10.563889,,,
3804,10.566667,,,
3805,10.569444,,,
3806,10.572222,,,
3807,10.575000,,,
3808,10.577778,,,
3809,10.580556,,,
3810,10.583333,,,
3811,10.586111,,,
3812,10.588889,,,
3813,10.591667,,,
3814,10.594444,,,
3815,10.597222,,,
3816,10.600000,,,
3817,10.602778,,,
3818,10.605556,,,
3819,10.608333,,,
3820,10.611111,,,
3821,10.613889,,,
3822,10.616667,,,
3823,10.619444,,,
3824,10.622222,,,
3825,10.625000,,,
3826,10.627778,,,
3827,10.630556,,,
3828,10.633333,,,
3829,10.636111,,,
3830,10.638889,,,
3831,10.641667,,,
3832,10.644444,,,
3833,10.647222,,,
3834,10.650000,,,
3835,10.652778,,,
3836,10.655556,,,
3837,10.658333,,,
3838,10.661111,,,
3839,10.663889,,,
3840,10.666667,,,
3841,10.669444,,,
3842,10.672222,,,
3843,10.675000,,,
3844,10.677778,,,
3845,10.680556,,,
3846,10.683333,,,
3847,10.686111,,,
3848,10.688889,,,
3849,10.691667,,,
3850,10.694444,,,
3851,10.697222,,,
3852,10.700000,,,
3853,10.702778,,,
3854,10.705556,,,
3855,10.708333,,,
3856,10.711111,,,
3857,10.713889,,,
3858,10.716667,,,
3859,10.719444,,,
3860,10.722222,,,
3861,10.725000,,,
3862,10.727778,,,
3863,10.730556,,,
3864,10.733333,,,
3865,10.736111,,,
3866,10.738889,,,
3867,10.741667,,,
3868,10.744444,,,
3869,10.747222,,,
3870,10.750000,,,
3871,10.752778,,,
3872,10.755556,,,
3873,10.758333,,,
3874,10.761111,,,
3875,10.763889,,,
3876,10.766667,,,
3877,10.769444,,,
3878,10.772222,,,
3879,10.775000,,,
3880,10.777778,,,
3881,10.780556,,,
3882,10.783333,,,
3883,10.786111,,,
3884,10.788889,,,
3885,10.791667,,,
3886,10.794444,,,
3887,10.797222,,,
3888,10.800000,,,
3889,10.802778,,,
3890,10.805556,,,
3891,10.808333,,,
3892,10.811111,,,
3893,10.813889,,,
3894,10.816667,,,
3895,10.819444,,,
3896,10.822222,,,
3897,10.825000,,,
3898,10.827778,,,
3899,10.830556,,,
3900,10.833333,,,
3901,10.836111,,,
3902,10.838889,,,
3903,10.841667,,,
3904,10.844444,,,
3905,10.847222,,,
3906,10.850000,,,
3907,10.852778,,,
3908,10.855556,,,
3909,10.858333,,,
3910,10.861111,,,
3911,10.863889,,,
3912,10.866667,,,
3913,10.869444,,,
3914,10.872222,,,
3915,10.875000,,,
3916,10.877778,,,
3917,10.880556,,,
3918,10.883333,,,
3919,10.886111,,,
3920,10.888889,,,
3921,10.891667,,,
3922,10.894444,,,
3923,10.897222,,,
3924,10.900000,,,
3925,10.902778,,,
3926,10.905556,,,
3927,10.908333,,,
3928,10.911111,,,
3929,10.913889,,,
3930,10.916667,,,
3931,10.919444,,,
3932,10.922222,,,
3933,10.925000,,,
3934,10.927778,,,
3935,10.930556,,,
3936,10.933333,,,
3937,10.936111,,,
3938,10.938889,,,
3939,10.941667,,,
3940,10.944444,,,
3941,10.947222,,,
3942,10.950000,,,
3943,10.952778,,,
3944,10.955556,,,
3945,10.958333,,,
3946,10.961111,,,
3947,10.963889,,,
3948,10.966667,,,
3949,10.969444,,,
3950,10.972222,,,
3951,10.975000,,,
3952,10.977778,,,
3953,10.980556,,,
3954,10.983333,,,
3955,10.986111,,,
3956,10.988889,,,
3957,10.991667,,,
3958,10.994444,,,
3959,10.997222,,,
3960,11.000000,,,
3961,11.002778,,,
3962,11.005556,,,
3963,11.008333,,,
3964,11.011111,,,
3965,11.013889,,,
3966,11.016667,,,
3967,11.019444,,,
3968,11.022222,,,
3969,11.025000,,,
3970,11.027778,,,
3971,11.030556,,,
3972,11.033333,,,
3973,11.036111,,,
3974,11.038889,,,
3975,11.041667,,,
3976,11.044444,,,
3977,11.047222,,,
3978,11.050000,,,
3979,11.052778,,,
3980,11.055556,,,
3981,11.058333,,,
3982,11.061111,,,
3983,11.063889,,,
3984,11.066667,,,
3985,11.069444,,,
3986,11.072222,,,
3987,11.075000,,,
3988,11.077778,,,
3989,11.080556,,,
3990,11.083333,,,
3991,11.086111,,,
3992,11.088889,,,
3993,11.091667,,,
3994,11.094444,,,
3995,11.097222,,,
3996,11.100000,,,
3997,11.102778,,,
3998,11.105556,,,
3999,11.108333,,,
4000,11.111111,,,
4001,11.113889,,,
4002,11.116667,,,
4003,11.119444,,,
4004,11.122222,,,
4005,11.125000,,,
4006,11.127778,,,
4007,11.130556,,,
4008,11.133333,,,
4009,11.136111,,,
4010,11.138889,,,
4011,11.141667,,,
4012,11.144444,,,
4013,11.147222,,,
4014,11.150000,,,
4015,11.152778,,,
4016,11.155556,,,
4017,11.158333,,,
4018,11.161111,,,
4019,11.163889,,,
4020,11.166667,,,
4021,11.169444,,,
4022,11.172222,,,
4023,11.175000,,,
4024,11.177778,,,
4025,11.180556,,,
4026,11.183333,,,
4027,11.186111,,,
4028,11.188889,,,
4029,11.191667,,,
4030,11.194444,,,
4031,11.197222,,,
4032,11.200000,,,
4033,11.202778,,,
4034,11.205556,,,
4035,11.208333,,,
4036,11.211111,,,
4037,11.213889,,,
4038,11.216667,,,
4039,11.219444,,,
4040,11.222222,,,
4041,11.225000,,,
4042,11.227778,,,
4043,11.230556,,,
4044,11.233333,,,
4045,11.236111,,,
4046,11.238889,,,
4047,11.241667,,,
4048,11.244444,,,
4049,11.247222,,,
4050,11.250000,,,
4051,11.252778,,,
4052,11.255556,,,
4053,11.258333,,,
4054,11.261111,,,
4055,11.263889,,,
4056,11.266667,,,
4057,11.269444,,,
4058,11.272222,,,
4059,11.275000,,,
4060,11.277778,,,
4061,11.280556,,,
4062,11.283333,,,
4063,11.286111,,,
4064,11.288889,,,
4065,11.291667,,,
4066,11.294444,,,
4067,11.297222,,,
4068,11.300000,,,
4069,11.302778,,,
4070,11.305556,,,
4071,11.308333,,,
4072,11.311111,,,
4073,11.313889,,,
4074,11.316667,,,
4075,11.319444,,,
4076,11.322222,,,
4077,11.325000,,,
4078,11.327778,,,
4079,11.330556,,,
4080,11.333333,,,
4081,11.336111,,,
4082,11.338889,,,
4083,11.341667,,,
4084,11.344444,,,
4085,11.347222,,,
4086,11.350000,,,
4087,11.352778,,,
4088,11.355556,,,
4089,11.358333,,,
4090,11.361111,,,
4091,11.363889,,,
4092,11.366667,,,
4093,11.369444,,,
4094,11.372222,,,
4095,11.375000,,,
4096,11.377778,,,
4097,11.380556,,,
4098,11.383333,,,
4099,11.386111,,,
4100,11.388889,,,
4101,11.391667,,,
4102,11.394444,,,
4103,11.397222,,,
4104,11.400000,,,
4105,11.402778,,,
4106,11.405556,,,
4107,11.408333,,,
4108,11.411111,,,
4109,11.413889,,,
4110,11.416667,,,
4111,11.419444,,,
4112,11.422222,,,
4113,11.425000,,,
4114,11.427778,,,
4115,11.430556,,,
4116,11.433333,,,
4117,11.436111,,,
4118,11.438889,,,
4119,11.441667,,,
4120,11.444444,,,
4121,11.447222,,,
4122,11.450000,,,
4123,11.452778,,,
4124,11.455556,,,
4125,11.458333,,,
4126,11.461111,,,
4127,11.463889,,,
4128,11.466667,,,
4129,11.469444,,,
4130,11.472222,,,
4131,11.475000,,,
4132,11.477778,,,
4133,11.480556,,,
4134,11.483333,,,
4135,11.486111,,,
4136,11.488889,,,
4137,11.491667,,,
4138,11.494444,,,
4139,11.497222,,,
4140,11.500000,,,
4141,11.502778,,,
4142,11.505556,,,
4143,11.508333,,,
4144,11.511111,,,
4145,11.513889,,,
4146,11.516667,,,
4147,11.519444,,,
4148,11.522222,,,
4149,11.525000,,,
4150,11.527778,,,
4151,11.530556,,,
4152,11.533333,,,
4153,11.536111,,,
4154,11.538889,,,
4155,11.541667,,,
4156,11.544444,,,
4157,11.547222,,,
4158,11.550000,,,
4159,11.552778,,,
4160,11.555556,,,
4161,11.558333,,,
4162,11.561111,,,
4163,11.563889,,,
4164,11.566667,,,
4165,11.569444,,,
4166,11.572222,,,
4167,11.575000,,,
4168,11.577778,,,
4169,11.580556,,,
4170,11.583333,,,
4171,11.586111,,,
4172,11.588889,,,
4173,11.591667,,,
4174,11.594444,,,
4175,11.597222,,,
4176,11.600000,,,
4177,11.602778,,,
4178,11.605556,,,
4179,11.608333,,,
4180,11.611111,,,
4181,11.613889,,,
4182,11.616667,,,
4183,11.619444,,,
4184,11.622222,,,
4185,11.625000,,,
4186,11.627778,,,
4187,11.630556,,,
4188,11.633333,,,
4189,11.636111,,,
4190,11.638889,,,
4191,11.641667,,,
4192,11.644444,,,
4193,11.647222,,,
4194,11.650000,,,
4195,11.652778,,,
4196,11.655556,,,
4197,11.658333,,,
4198,11.661111,,,
4199,11.663889,,,
4200,11.666667,,,
4201,11.669444,,,
4202,11.672222,,,
4203,11.675000,,,
4204,11.677778,,,
4205,11.680556,,,
4206,11.683333,,,
4207,11.686111,,,
4208,11.688889,,,
4209,11.691667,,,
4210,11.694444,,,
4211,11.697222,,,
4212,11.700000,,,
4213,11.702778,,,
4214,11.705556,,,
4215,11.708333,,,
4216,11.711111,,,
4217,11.713889,,,
4218,11.716667,,,
4219,11.719444,,,
4220,11.722222,,,
4221,11.725000,,,
4222,11.727778,,,
4223,11.730556,,,
4224,11.733333,,,
4225,11.736111,,,
4226,11.738889,,,
4227,11.741667,,,
4228,11.744444,,,
4229,11.747222,,,
4230,11.750000,,,
4231,11.752778,,,
4232,11.755556,,,
4233,11.758333,,,
4234,11.761111,,,
4235,11.763889,,,
4236,11.766667,,,
4237,11.769444,,,
4238,11.772222,,,
4239,11.775000,,,
4240,11.777778,,,
4241,11.780556,,,
4242,11.783333,,,
4243,11.786111,,,
4244,11.788889,,,
4245,11.791667,,,
4246,11.794444,,,
4247,11.797222,,,
4248,11.800000,,,
4249,11.802778,,,
4250,11.805556,,,
4251,11.808333,,,
4252,11.811111,,,
4253,11.813889,,,
4254,11.816667,,,
4255,11.819444,,,
4256,11.822222,,,
4257,11.825000,,,
4258,11.827778,,,
4259,11.830556,,,
4260,11.833333,,,
4261,11.836111,,,
4262,11.838889,,,
4263,11.841667,,,
4264,11.844444,,,
4265,11.847222,,,
4266,11.850000,,,
4267,11.852778,,,
4268,11.855556,,,
4269,11.858333,,,
4270,11.861111,,,
4271,11.863889,,,
4272,11.866667,,,
4273,11.869444,,,
4274,11.872222,,,
4275,11.875000,,,
4276,11.877778,,,
4277,11.880556,,,
4278,11.883333,,,
4279,11.886111,,,
4280,11.888889,,,
4281,11.891667,,,
4282,11.894444,,,
4283,11.897222,,,
4284,11.900000,,,
4285,11.902778,,,
4286,11.905556,,,
4287,11.908333,,,
4288,11.911111,,,
4289,11.913889,,,
4290,11.916667,,,
4291,11.919444,,,
4292,11.922222,,,
4293,11.925000,,,
4294,11.927778,,,
4295,11.930556,,,
4296,11.933333,,,
4297,11.936111,,,
4298,11.938889,,,
4299,11.941667,,,
4300,11.944444,,,
4301,11.947222,,,
4302,11.950000,,,
4303,11.952778,,,
4304,11.955556,,,
4305,11.958333,,,
4306,11.961111,,,
4307,11.963889,,,
4308,11.966667,,,
4309,11.969444,,,
4310,11.972222,,,
4311,11.975000,,,
4312,11.977778,,,
4313,11.980556,,,
4314,11.983333,,,
4315,11.986111,,,
4316,11.988889,,,
4317,11.991667,,,
4318,11.994444,,,
4319,11.997222,,,
4320,12.000000,,,
4321,12.002778,,,
4322,12.005556,,,
4323,12.008333,,,
4324,12.011111,,,
4325,12.013889,,,
4326,12.016667,,,
4327,12.019444,,,
4328,12.022222,,,
4329,12.025000,,,
4330,12.027778,,,
4331,12.030556,,,
4332,12.033333,,,
4333,12.036111,,,
4334,12.038889,,,
4335,12.041667,,,
4336,12.044444,,,
4337,12.047222,,,
4338,12.050000,,,
4339,12.052778,,,
4340,12.055556,,,
4341,12.058333,,,
4342,12.061111,,,
4343,12.063889,,,
4344,12.066667,,,
4345,12.069444,,,
4346,12.072222,,,
4347,12.075000,,,
4348,12.077778,,,
4349,12.080556,,,
4350,12.083333,,,
4351,12.086111,,,
4352,12.088889,,,
4353,12.091667,,,
4354,12.094444,,,
4355,12.097222,,,
4356,12.100000,,,
4357,12.102778,,,
4358,12.105556,,,
4359,12.108333,,,
4360,12.111111,,,
4361,12.113889,,,
4362,12.116667,,,
4363,12.119444,,,
4364,12.122222,,,
4365,12.125000,,,
4366,12.127778,,,
4367,12.130556,,,
4368,12.133333,,,
4369,12.136111,,,
4370,12.138889,,,
4371,12.141667,,,
4372,12.144444,,,
4373,12.147222,,,
4374,12.150000,,,
4375,12.152778,,,
4376,12.155556,,,
4377,12.158333,,,
4378,12.161111,,,
4379,12.163889,,,
4380,12.166667,,,
4381,12.169444,,,
4382,12.172222,,,
4383,12.175000,,,
4384,12.177778,,,
4385,12.180556,,,
4386,12.183333,,,
4387,12.186111,,,
4388,12.188889,,,
4389,12.191667,,,
4390,12.194444,,,
4391,12.197222,,,
4392,12.200000,,,
4393,12.202778,,,
4394,12.205556,,,
4395,12.208333,,,
4396,12.211111,,,
4397,12.213889,,,
4398,12.216667,,,
4399,12.219444,,,
4400,12.222222,,,
4401,12.225000,,,
4402,12.227778,,,
4403,12.230556,,,
4404,12.233333,,,
4405,12.236111,,,
4406,12.238889,,,
4407,12.241667,,,
4408,12.244444,,,
4409,12.247222,,,
4410,12.250000,,,
4411,12.252778,,,
4412,12.255556,,,
4413,12.258333,,,
4414,12.261111,,,
4415,12.263889,,,
4416,12.266667,,,
4417,12.269444,,,
4418,12.272222,,,
4419,12.275000,,,
4420,12.277778,,,
4421,12.280556,,,
4422,12.283333,,,
4423,12.286111,,,
4424,12.288889,,,
4425,12.291667,,,
4426,12.294444,,,
4427,12.297222,,,
4428,12.300000,,,
4429,12.302778,,,
4430,12.305556,,,
4431,12.308333,,,
4432,12.311111,,,
4433,12.313889,,,
4434,12.316667,,,
4435,12.319444,,,
4436,12.322222,,,
4437,12.325000,,,
4438,12.327778,,,
4439,12.330556,,,
4440,12.333333,,,
4441,12.336111,,,
4442,12.338889,,,
4443,12.341667,,,
4444,12.344444,,,
4445,12.347222,,,
4446,12.350000,,,
4447,12.352778,,,
4448,12.355556,,,
4449,12.358333,,,
4450,12.361111,,,
4451,12.363889,,,
4452,12.366667,,,
4453,12.369444,,,
4454,12.372222,,,
4455,12.375000,,,
4456,12.377778,,,
4457,12.380556,,,
4458,12.383333,,,
4459,12.386111,,,
4460,12.388889,,,
4461,12.391667,,,
4462,12.394444,,,
4463,12.397222,,,
4464,12.400000,,,
4465,12.402778,,,
4466,12.405556,,,
4467,12.408333,,,
4468,12.411111,,,
4469,12.413889,,,
4470,12.416667,,,
4471,12.419444,,,
4472,12.422222,,,
4473,12.425000,,,
4474,12.427778,,,
4475,12.430556,,,
4476,12.433333,,,
4477,12.436111,,,
4478,12.438889,,,
4479,12.441667,,,
4480,12.444444,,,
4481,12.447222,,,
4482,12.450000,,,
4483,12.452778,,,
4484,12.455556,,,
4485,12.458333,,,
4486,12.461111,,,
4487,12.463889,,,
4488,12.466667,,,
4489,12.469444,,,
4490,12.472222,,,
4491,12.475000,,,
4492,12.477778,,,
4493,12.480556,,,
4494,12.483333,,,
4495,12.486111,,,
4496,12.488889,,,
4497,12.491667,,,
4498,12.494444,,,
4499,12.497222,,,
4500,12.500000,,,
4501,12.502778,,,
4502,12.505556,,,
4503,12.508333,,,
4504,12.511111,,,
4505,12.513889,,,
4506,12.516667,,,
4507,12.519444,,,
4508,12.522222,,,
4509,12.525000,,,
4510,12.527778,,,
4511,12.530556,,,
4512,12.533333,,,
4513,12.536111,,,
4514,12.538889,,,
4515,12.541667,,,
4516,12.544444,,,
4517,12.547222,,,
4518,12.550000,,,
4519,12.552778,,,
4520,12.555556,,,
4521,12.558333,,,
4522,12.561111,,,
4523,12.563889,,,
4524,12.566667,,,
4525,12.569444,,,
4526,12.572222,,,
4527,12.575000,,,
4528,12.577778,,,
4529,12.580556,,,
4530,12.583333,,,
4531,12.586111,,,
4532,12.588889,,,
4533,12.591667,,,
4534,12.594444,,,
4535,12.597222,,,
4536,12.600000,,,
4537,12.602778,,,
4538,12.605556,,,
4539,12.608333,,,
4540,12.611111,,,
4541,12.613889,,,
4542,12.616667,,,
4543,12.619444,,,
4544,12.622222,,,
4545,12.625000,,,
4546,12.627778,,,
4547,12.630556,,,
4548,12.633333,,,
4549,12.636111,,,
4550,12.638889,,,
4551,12.641667,,,
4552,12.644444,,,
4553,12.647222,,,
4554,12.650000,,,
4555,12.652778,,,
4556,12.655556,,,
4557,12.658333,,,
4558,12.661111,,,
4559,12.663889,,,
4560,12.666667,,,
4561,12.669444,,,
4562,12.672222,,,
4563,12.675000,,,
4564,12.677778,,,
4565,12.680556,,,
4566,12.683333,,,
4567,12.686111,,,
4568,12.688889,,,
4569,12.691667,,,
4570,12.694444,,,
4571,12.697222,,,
4572,12.700000,,,
4573,12.702778,,,
4574,12.705556,,,
4575,12.708333,,,
4576,12.711111,,,
4577,12.713889,,,
4578,12.716667,,,
4579,12.719444,,,
4580,12.722222,,,
4581,12.725000,,,
4582,12.727778,,,
4583,12.730556,,,
4584,12.733333,,,
4585,12.736111,,,
4586,12.738889,,,
4587,12.741667,,,
4588,12.744444,,,
4589,12.747222,,,
4590,12.750000,,,
